AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 21:32:16,520  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59988 every 60000
AP162APH06==> [extension-scheduler-pool-10] 29 Apr 2024 21:33:42,870  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 21:36:43,439  INFO ControllerTimeSkewHandler - Agent timestamp: 1714412203439; Controller timestamp: 1714412186914; Skew value=16525 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 21:37:16,517  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60008 every 60000
AP162APH06==> [extension-scheduler-pool-8] 29 Apr 2024 21:38:42,887  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 21:41:43,473  INFO ControllerTimeSkewHandler - Agent timestamp: 1714412503473; Controller timestamp: 1714412486944; Skew value=16529 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 21:42:16,537  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59992 every 60000
AP162APH06==> [extension-scheduler-pool-9] 29 Apr 2024 21:44:12,865  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 21:46:43,506  INFO ControllerTimeSkewHandler - Agent timestamp: 1714412803506; Controller timestamp: 1714412786973; Skew value=16533 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 21:47:16,539  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59994 every 60000
AP162APH06==> [extension-scheduler-pool-10] 29 Apr 2024 21:49:12,877  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 21:51:43,558  INFO ControllerTimeSkewHandler - Agent timestamp: 1714413103558; Controller timestamp: 1714413087002; Skew value=16556 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 21:52:16,546  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60010 every 60000
AP162APH06==> [extension-scheduler-pool-5] 29 Apr 2024 21:54:42,908  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 21:56:43,597  INFO ControllerTimeSkewHandler - Agent timestamp: 1714413403597; Controller timestamp: 1714413387031; Skew value=16566 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 21:57:16,567  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59999 every 60000
AP162APH06==> [extension-scheduler-pool-9] 29 Apr 2024 21:59:42,915  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:01:43,633  INFO ControllerTimeSkewHandler - Agent timestamp: 1714413703633; Controller timestamp: 1714413687071; Skew value=16562 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 22:02:16,570  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59992 every 60000
AP162APH06==> [extension-scheduler-pool-9] 29 Apr 2024 22:05:12,889  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:06:43,659  INFO ControllerTimeSkewHandler - Agent timestamp: 1714414003659; Controller timestamp: 1714413987118; Skew value=16541 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 22:07:16,569  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59972 every 60000
AP162APH06==> [extension-scheduler-pool-7] 29 Apr 2024 22:10:12,860  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:11:43,682  INFO ControllerTimeSkewHandler - Agent timestamp: 1714414303682; Controller timestamp: 1714414287161; Skew value=16521 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 22:12:16,556  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59965 every 60000
AP162APH06==> [extension-scheduler-pool-1] 29 Apr 2024 22:15:42,862  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:16:43,704  INFO ControllerTimeSkewHandler - Agent timestamp: 1714414603704; Controller timestamp: 1714414587190; Skew value=16514 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 22:17:16,534  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59980 every 60000
AP162APH06==> [extension-scheduler-pool-1] 29 Apr 2024 22:20:29,937  INFO AwsTagsSupplier - Skip retrieving AWS tags. Server is either not on AWS or cannot connect to AWS services
AP162APH06==> [extension-scheduler-pool-7] 29 Apr 2024 22:20:42,857  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:21:43,732  INFO ControllerTimeSkewHandler - Agent timestamp: 1714414903732; Controller timestamp: 1714414887220; Skew value=16512 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 22:22:16,533  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59979 every 60000
AP162APH06==> [extension-scheduler-pool-7] 29 Apr 2024 22:26:12,857  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:26:43,780  INFO ControllerTimeSkewHandler - Agent timestamp: 1714415203780; Controller timestamp: 1714415187250; Skew value=16530 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 22:27:16,529  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60001 every 60000
AP162APH06==> [extension-scheduler-pool-3] 29 Apr 2024 22:31:42,877  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:31:43,815  INFO ControllerTimeSkewHandler - Agent timestamp: 1714415503815; Controller timestamp: 1714415487280; Skew value=16535 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 22:32:16,534  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60001 every 60000
AP162APH06==> [extension-scheduler-pool-2] 29 Apr 2024 22:36:42,880  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:36:43,849  INFO ControllerTimeSkewHandler - Agent timestamp: 1714415803849; Controller timestamp: 1714415787311; Skew value=16538 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 22:37:16,539  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59999 every 60000
AP162APH06==> [extension-scheduler-pool-11] 29 Apr 2024 22:41:42,893  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:41:43,893  INFO ControllerTimeSkewHandler - Agent timestamp: 1714416103893; Controller timestamp: 1714416087343; Skew value=16550 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 22:42:16,547  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60003 every 60000
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:46:43,927  INFO ControllerTimeSkewHandler - Agent timestamp: 1714416403927; Controller timestamp: 1714416387368; Skew value=16559 msec; agentLagging=false
AP162APH06==> [extension-scheduler-pool-1] 29 Apr 2024 22:47:12,896  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 22:47:16,553  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60006 every 60000
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:51:43,962  INFO ControllerTimeSkewHandler - Agent timestamp: 1714416703962; Controller timestamp: 1714416687398; Skew value=16564 msec; agentLagging=false
AP162APH06==> [extension-scheduler-pool-4] 29 Apr 2024 22:52:12,885  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 22:52:16,573  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59991 every 60000
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 22:56:44,002  INFO ControllerTimeSkewHandler - Agent timestamp: 1714417004002; Controller timestamp: 1714416987427; Skew value=16575 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 22:57:16,583  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59992 every 60000
AP162APH06==> [extension-scheduler-pool-2] 29 Apr 2024 22:57:42,913  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:01:44,053  INFO ControllerTimeSkewHandler - Agent timestamp: 1714417304053; Controller timestamp: 1714417287465; Skew value=16588 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 23:02:16,585  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60003 every 60000
AP162APH06==> [extension-scheduler-pool-8] 29 Apr 2024 23:03:12,930  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:06:44,092  INFO ControllerTimeSkewHandler - Agent timestamp: 1714417604092; Controller timestamp: 1714417587493; Skew value=16599 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 23:07:16,592  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60007 every 60000
AP162APH06==> [extension-scheduler-pool-3] 29 Apr 2024 23:08:42,938  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:11:44,129  INFO ControllerTimeSkewHandler - Agent timestamp: 1714417904129; Controller timestamp: 1714417887524; Skew value=16605 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 23:12:16,613  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59992 every 60000
AP162APH06==> [extension-scheduler-pool-10] 29 Apr 2024 23:14:12,902  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:16:44,159  INFO ControllerTimeSkewHandler - Agent timestamp: 1714418204159; Controller timestamp: 1714418187599; Skew value=16560 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 23:17:16,610  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59950 every 60000
AP162APH06==> [extension-scheduler-pool-1] 29 Apr 2024 23:19:12,865  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:21:44,185  INFO ControllerTimeSkewHandler - Agent timestamp: 1714418504185; Controller timestamp: 1714418487644; Skew value=16541 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 23:22:16,560  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59981 every 60000
AP162APH06==> [extension-scheduler-pool-11] 29 Apr 2024 23:24:12,868  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:26:44,209  INFO ControllerTimeSkewHandler - Agent timestamp: 1714418804209; Controller timestamp: 1714418787675; Skew value=16534 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 23:27:16,550  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59984 every 60000
AP162APH06==> [extension-scheduler-pool-4] 29 Apr 2024 23:29:42,861  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:31:44,245  INFO ControllerTimeSkewHandler - Agent timestamp: 1714419104245; Controller timestamp: 1714419087703; Skew value=16542 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 23:32:16,543  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59999 every 60000
AP162APH06==> [extension-scheduler-pool-10] 29 Apr 2024 23:35:12,861  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:36:44,285  INFO ControllerTimeSkewHandler - Agent timestamp: 1714419404285; Controller timestamp: 1714419387734; Skew value=16551 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 23:37:16,550  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60001 every 60000
AP162APH06==> [extension-scheduler-pool-4] 29 Apr 2024 23:40:12,880  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:41:44,320  INFO ControllerTimeSkewHandler - Agent timestamp: 1714419704320; Controller timestamp: 1714419687763; Skew value=16557 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 23:42:16,554  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60003 every 60000
AP162APH06==> [extension-scheduler-pool-8] 29 Apr 2024 23:45:12,871  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:46:44,350  INFO ControllerTimeSkewHandler - Agent timestamp: 1714420004350; Controller timestamp: 1714419987792; Skew value=16558 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 23:47:16,571  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59987 every 60000
AP162APH06==> [extension-scheduler-pool-1] 29 Apr 2024 23:50:42,896  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:51:44,396  INFO ControllerTimeSkewHandler - Agent timestamp: 1714420304396; Controller timestamp: 1714420287820; Skew value=16576 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 29 Apr 2024 23:52:16,571  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60005 every 60000
AP162APH06==> [extension-scheduler-pool-3] 29 Apr 2024 23:56:12,903  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 29 Apr 2024 23:56:44,434  INFO ControllerTimeSkewHandler - Agent timestamp: 1714420604434; Controller timestamp: 1714420587850; Skew value=16584 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 29 Apr 2024 23:57:16,590  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59994 every 60000
AP162APH06==> [extension-scheduler-pool-6] 30 Apr 2024 00:01:42,906  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:01:44,468  INFO ControllerTimeSkewHandler - Agent timestamp: 1714420904468; Controller timestamp: 1714420887890; Skew value=16578 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 00:02:16,594  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59984 every 60000
AP162APH06==> [extension-scheduler-pool-1] 30 Apr 2024 00:06:42,882  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:06:44,492  INFO ControllerTimeSkewHandler - Agent timestamp: 1714421204492; Controller timestamp: 1714421187936; Skew value=16556 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 00:07:16,582  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59974 every 60000
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:11:44,519  INFO ControllerTimeSkewHandler - Agent timestamp: 1714421504519; Controller timestamp: 1714421487979; Skew value=16540 msec; agentLagging=false
AP162APH06==> [extension-scheduler-pool-6] 30 Apr 2024 00:12:12,847  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 00:12:16,566  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59974 every 60000
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:16:44,545  INFO ControllerTimeSkewHandler - Agent timestamp: 1714421804545; Controller timestamp: 1714421788010; Skew value=16535 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 00:17:16,544  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59991 every 60000
AP162APH06==> [extension-scheduler-pool-2] 30 Apr 2024 00:17:42,857  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:21:44,575  INFO ControllerTimeSkewHandler - Agent timestamp: 1714422104575; Controller timestamp: 1714422088039; Skew value=16536 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 00:22:16,546  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59990 every 60000
AP162APH06==> [extension-scheduler-pool-7] 30 Apr 2024 00:23:12,846  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:26:44,619  INFO ControllerTimeSkewHandler - Agent timestamp: 1714422404619; Controller timestamp: 1714422388070; Skew value=16549 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 00:27:16,541  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60008 every 60000
AP162APH06==> [extension-scheduler-pool-7] 30 Apr 2024 00:28:12,870  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:31:44,653  INFO ControllerTimeSkewHandler - Agent timestamp: 1714422704653; Controller timestamp: 1714422688098; Skew value=16555 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 00:32:16,559  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59996 every 60000
AP162APH06==> [extension-scheduler-pool-10] 30 Apr 2024 00:33:42,874  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:36:44,685  INFO ControllerTimeSkewHandler - Agent timestamp: 1714423004685; Controller timestamp: 1714422988128; Skew value=16557 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 00:37:16,560  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59997 every 60000
AP162APH06==> [extension-scheduler-pool-4] 30 Apr 2024 00:39:12,880  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:41:44,735  INFO ControllerTimeSkewHandler - Agent timestamp: 1714423304735; Controller timestamp: 1714423288157; Skew value=16578 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 00:42:16,565  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60013 every 60000
AP162APH06==> [extension-scheduler-pool-2] 30 Apr 2024 00:44:12,898  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:46:44,778  INFO ControllerTimeSkewHandler - Agent timestamp: 1714423604778; Controller timestamp: 1714423588187; Skew value=16591 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 00:47:16,590  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60001 every 60000
AP162APH06==> [extension-scheduler-pool-5] 30 Apr 2024 00:49:42,906  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:51:44,813  INFO ControllerTimeSkewHandler - Agent timestamp: 1714423904813; Controller timestamp: 1714423888217; Skew value=16596 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 00:52:16,594  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60002 every 60000
AP162APH06==> [extension-scheduler-pool-5] 30 Apr 2024 00:55:12,897  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 00:56:44,849  INFO ControllerTimeSkewHandler - Agent timestamp: 1714424204849; Controller timestamp: 1714424188245; Skew value=16604 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 00:57:16,600  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60004 every 60000
AP162APH06==> [extension-scheduler-pool-6] 30 Apr 2024 01:00:12,915  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:01:44,885  INFO ControllerTimeSkewHandler - Agent timestamp: 1714424504885; Controller timestamp: 1714424488282; Skew value=16603 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 01:02:16,619  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59984 every 60000
AP162APH06==> [extension-scheduler-pool-3] 30 Apr 2024 01:05:12,920  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:06:44,919  INFO ControllerTimeSkewHandler - Agent timestamp: 1714424804919; Controller timestamp: 1714424788312; Skew value=16607 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 01:07:16,607  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60000 every 60000
AP162APH06==> [extension-scheduler-pool-1] 30 Apr 2024 01:10:42,922  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:11:44,953  INFO ControllerTimeSkewHandler - Agent timestamp: 1714425104953; Controller timestamp: 1714425088342; Skew value=16611 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 01:12:16,607  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60004 every 60000
AP162APH06==> [extension-scheduler-pool-0] 30 Apr 2024 01:16:12,884  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:16:44,974  INFO ControllerTimeSkewHandler - Agent timestamp: 1714425404974; Controller timestamp: 1714425388405; Skew value=16569 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 01:17:16,614  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59955 every 60000
AP162APH06==> [extension-scheduler-pool-1] 30 Apr 2024 01:21:42,865  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:21:44,990  INFO ControllerTimeSkewHandler - Agent timestamp: 1714425704990; Controller timestamp: 1714425688433; Skew value=16557 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 01:22:16,582  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59975 every 60000
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:26:45,014  INFO ControllerTimeSkewHandler - Agent timestamp: 1714426005014; Controller timestamp: 1714425988464; Skew value=16550 msec; agentLagging=false
AP162APH06==> [extension-scheduler-pool-8] 30 Apr 2024 01:27:12,843  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 01:27:16,561  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59989 every 60000
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:31:45,053  INFO ControllerTimeSkewHandler - Agent timestamp: 1714426305053; Controller timestamp: 1714426288492; Skew value=16561 msec; agentLagging=false
AP162APH06==> [extension-scheduler-pool-7] 30 Apr 2024 01:32:12,869  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 01:32:16,559  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 60002 every 60000
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:36:45,092  INFO ControllerTimeSkewHandler - Agent timestamp: 1714426605092; Controller timestamp: 1714426588521; Skew value=16571 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 01:37:16,577  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59994 every 60000
AP162APH06==> [extension-scheduler-pool-6] 30 Apr 2024 01:37:42,873  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:41:45,126  INFO ControllerTimeSkewHandler - Agent timestamp: 1714426905126; Controller timestamp: 1714426888551; Skew value=16575 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter1] 30 Apr 2024 01:42:16,579  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59996 every 60000
AP162APH06==> [extension-scheduler-pool-11] 30 Apr 2024 01:42:42,876  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
AP162APH06==> [Agent-Scheduler-1] 30 Apr 2024 01:46:45,159  INFO ControllerTimeSkewHandler - Agent timestamp: 1714427205159; Controller timestamp: 1714427188579; Skew value=16580 msec; agentLagging=false
AP162APH06==> [AD Thread-Metric Reporter0] 30 Apr 2024 01:47:16,582  INFO ManagedMonitorDelegate - MetricAggregation re-scheduled at 59998 every 60000
AP162APH06==> [extension-scheduler-pool-11] 30 Apr 2024 01:47:42,882  INFO ReportMetricsConfigSupplier - Basic metrics will be collected and reported through the SIM extension because SIM is enabled.
